timestamp,open,high,low,close,volume
2026-05-17 17:15:00,2178.95,2180.2,2176.63,2179.34,606.5672
2026-05-17 17:20:00,2179.33,2180.61,2179.29,2180.17,197.2572
2026-05-17 17:25:00,2180.16,2180.17,2178.99,2179.61,226.6062
2026-05-17 17:30:00,2179.62,2179.77,2176.89,2179.63,306.4227
2026-05-17 17:35:00,2179.63,2180.35,2177.44,2180.34,528.0558
2026-05-17 17:40:00,2180.34,2182.53,2179.25,2182.52,221.0056
2026-05-17 17:45:00,2182.53,2183.49,2181.28,2183.48,354.3609
2026-05-17 17:50:00,2183.48,2184.06,2183.22,2183.6,187.794
2026-05-17 17:55:00,2183.6,2184.95,2183.31,2183.67,322.9626
2026-05-17 18:00:00,2183.68,2187.77,2182.9,2186.11,433.3642
2026-05-17 18:05:00,2186.11,2187.34,2184.16,2184.16,357.1845
2026-05-17 18:10:00,2184.17,2184.83,2183.59,2183.76,88.3882
2026-05-17 18:15:00,2183.76,2184.4,2180.54,2180.54,222.5387
2026-05-17 18:20:00,2180.53,2181.72,2179.13,2181.72,301.4784
2026-05-17 18:25:00,2181.72,2183.89,2181.71,2183.88,180.8865
2026-05-17 18:30:00,2183.89,2185.7,2183.09,2184.64,276.0864
2026-05-17 18:35:00,2184.64,2185.55,2184.64,2184.88,169.0979
2026-05-17 18:40:00,2184.88,2184.88,2183.56,2183.62,127.5254
2026-05-17 18:45:00,2183.62,2185.01,2182.74,2185.0,177.6836
2026-05-17 18:50:00,2185.0,2187.1,2184.52,2187.1,216.9727
2026-05-17 18:55:00,2187.1,2188.5,2186.98,2188.49,190.1575
2026-05-17 19:00:00,2188.5,2189.43,2187.56,2188.77,275.6568
2026-05-17 19:05:00,2188.77,2190.36,2188.59,2189.24,141.0263
2026-05-17 19:10:00,2189.24,2189.24,2188.04,2188.57,131.7581
2026-05-17 19:15:00,2188.57,2188.84,2187.96,2188.42,82.0061
2026-05-17 19:20:00,2188.42,2191.61,2188.4,2189.76,432.5562
2026-05-17 19:25:00,2189.77,2190.14,2188.55,2188.85,75.2102
2026-05-17 19:30:00,2188.84,2189.85,2188.76,2189.72,76.2052
2026-05-17 19:35:00,2189.71,2190.9,2189.21,2190.9,167.6293
2026-05-17 19:40:00,2190.9,2193.54,2190.9,2192.18,424.0322
2026-05-17 19:45:00,2192.18,2193.41,2190.56,2193.4,274.9828
2026-05-17 19:50:00,2193.4,2193.62,2192.72,2192.72,293.9239
2026-05-17 19:55:00,2192.73,2192.73,2192.0,2192.53,135.0589
2026-05-17 20:00:00,2192.54,2193.68,2190.17,2190.94,336.6828
2026-05-17 20:05:00,2190.95,2191.11,2189.75,2189.92,340.728
2026-05-17 20:10:00,2189.93,2190.44,2188.87,2190.05,222.1105
2026-05-17 20:15:00,2190.05,2190.06,2188.05,2188.06,230.9522
2026-05-17 20:20:00,2188.05,2189.68,2186.98,2189.26,330.7101
2026-05-17 20:25:00,2189.26,2189.68,2188.85,2188.92,105.4878
2026-05-17 20:30:00,2188.91,2190.9,2188.84,2188.84,117.1595
2026-05-17 20:35:00,2188.85,2189.78,2187.8,2188.9,212.829
2026-05-17 20:40:00,2188.91,2189.82,2188.56,2189.46,240.5786
2026-05-17 20:45:00,2189.47,2189.47,2188.49,2189.11,85.2011
2026-05-17 20:50:00,2189.12,2189.79,2189.12,2189.54,113.3682
2026-05-17 20:55:00,2189.54,2189.82,2189.32,2189.55,119.2455
2026-05-17 21:00:00,2189.55,2189.55,2187.24,2188.16,164.6982
2026-05-17 21:05:00,2188.17,2189.0,2188.1,2188.98,55.4108
2026-05-17 21:10:00,2188.98,2189.62,2188.92,2189.45,104.156
2026-05-17 21:15:00,2189.44,2190.0,2188.8,2190.0,198.7486
2026-05-17 21:20:00,2190.0,2192.51,2189.99,2192.51,358.9698
2026-05-17 21:25:00,2192.5,2192.89,2191.78,2192.14,156.1077
2026-05-17 21:30:00,2192.14,2192.87,2192.14,2192.67,135.7874
2026-05-17 21:35:00,2192.67,2194.82,2191.99,2191.99,315.758
2026-05-17 21:40:00,2191.99,2193.34,2191.4,2192.84,229.3717
2026-05-17 21:45:00,2192.85,2193.29,2192.09,2192.62,399.564
2026-05-17 21:50:00,2192.61,2192.62,2191.98,2192.22,48.9681
2026-05-17 21:55:00,2192.22,2193.29,2191.8,2191.81,132.862
2026-05-17 22:00:00,2191.8,2191.8,2180.98,2187.28,1413.0508
2026-05-17 22:05:00,2187.29,2189.12,2182.86,2183.44,587.6363
2026-05-17 22:10:00,2183.44,2184.3,2178.98,2183.7,1352.5332
2026-05-17 22:15:00,2183.7,2185.22,2180.73,2180.91,587.7475
2026-05-17 22:20:00,2180.91,2183.47,2177.22,2181.1,1378.5288
2026-05-17 22:25:00,2181.1,2181.78,2178.09,2181.38,1558.8128
2026-05-17 22:30:00,2181.37,2184.63,2180.4,2184.07,556.9214
2026-05-17 22:35:00,2184.06,2184.07,2178.39,2182.74,911.8486
2026-05-17 22:40:00,2182.74,2184.6,2181.84,2182.32,394.3043
2026-05-17 22:45:00,2182.31,2182.38,2180.88,2181.61,272.7692
2026-05-17 22:50:00,2181.6,2181.6,2174.01,2176.61,1614.2478
2026-05-17 22:55:00,2176.6,2179.7,2176.6,2179.69,411.5181
2026-05-17 23:00:00,2179.7,2179.7,2175.81,2176.04,507.1914
2026-05-17 23:05:00,2176.05,2176.36,2170.29,2173.65,1713.9837
2026-05-17 23:10:00,2173.65,2175.58,2173.27,2174.28,434.4001
2026-05-17 23:15:00,2174.27,2174.27,2167.0,2172.29,2634.5086
2026-05-17 23:20:00,2172.3,2176.74,2170.86,2174.8,694.35
2026-05-17 23:25:00,2174.79,2175.35,2170.68,2171.0,420.3462
2026-05-17 23:30:00,2171.0,2172.98,2168.71,2172.98,662.2758
2026-05-17 23:35:00,2172.97,2172.97,2167.66,2168.49,684.862
2026-05-17 23:40:00,2168.49,2168.68,2091.48,2121.04,52519.65
2026-05-17 23:45:00,2121.04,2128.3,2116.77,2122.54,6936.0111
2026-05-17 23:50:00,2122.54,2130.88,2120.57,2129.26,2802.7576
2026-05-17 23:55:00,2129.25,2131.78,2126.14,2131.0,2852.3713
2026-05-18 00:00:00,2131.0,2132.0,2119.45,2124.12,3839.5431
2026-05-18 00:05:00,2124.12,2124.12,2119.08,2119.73,2738.5891
2026-05-18 00:10:00,2119.74,2121.22,2112.01,2120.78,5934.9739
2026-05-18 00:15:00,2120.78,2126.25,2119.36,2119.36,2902.548
2026-05-18 00:20:00,2119.36,2122.41,2116.51,2116.87,1698.5018
2026-05-18 00:25:00,2116.88,2116.88,2108.78,2113.4,3175.7776
2026-05-18 00:30:00,2113.39,2115.92,2104.99,2110.53,3254.4913
2026-05-18 00:35:00,2110.54,2115.0,2109.14,2112.01,2938.2361
2026-05-18 00:40:00,2112.0,2113.23,2109.28,2109.37,2422.2789
2026-05-18 00:45:00,2109.36,2112.19,2108.54,2111.37,1864.8594
2026-05-18 00:50:00,2111.38,2111.96,2107.0,2108.87,1092.9361
2026-05-18 00:55:00,2108.87,2115.47,2108.87,2115.46,1585.8449
2026-05-18 01:00:00,2115.47,2116.38,2112.21,2115.27,1947.7047
2026-05-18 01:05:00,2115.28,2119.04,2113.22,2116.35,1146.4769
2026-05-18 01:10:00,2116.34,2120.32,2113.14,2113.14,1365.5459
2026-05-18 01:15:00,2113.13,2113.96,2109.56,2110.12,1264.09
2026-05-18 01:20:00,2110.13,2112.94,2106.5,2111.05,1427.3614
2026-05-18 01:25:00,2111.05,2112.59,2109.12,2111.16,555.5761
2026-05-18 01:30:00,2111.16,2112.81,2109.57,2109.82,1248.701
2026-05-18 01:35:00,2109.81,2113.12,2109.68,2112.45,1075.7784
2026-05-18 01:40:00,2112.44,2113.23,2109.97,2110.95,1798.8898
2026-05-18 01:45:00,2110.96,2114.59,2107.36,2112.42,2264.4941
2026-05-18 01:50:00,2112.43,2116.08,2111.83,2116.02,649.4568
2026-05-18 01:55:00,2116.01,2121.33,2115.5,2117.54,1595.5549
2026-05-18 02:00:00,2117.54,2121.59,2115.85,2121.25,589.0072
2026-05-18 02:05:00,2121.24,2122.56,2119.38,2121.72,729.619
2026-05-18 02:10:00,2121.72,2124.0,2120.42,2123.54,1030.3442
2026-05-18 02:15:00,2123.55,2123.82,2120.35,2121.4,1312.3962
2026-05-18 02:20:00,2121.4,2121.66,2118.16,2119.88,688.4841
2026-05-18 02:25:00,2119.88,2121.35,2119.75,2120.31,489.3686
2026-05-18 02:30:00,2120.31,2121.41,2118.79,2118.97,506.4429
2026-05-18 02:35:00,2118.97,2118.97,2115.27,2116.01,967.6175
2026-05-18 02:40:00,2116.01,2118.22,2114.79,2117.71,735.0438
2026-05-18 02:45:00,2117.71,2120.35,2117.4,2117.72,527.4008
2026-05-18 02:50:00,2117.73,2118.33,2112.78,2114.94,1057.432
2026-05-18 02:55:00,2114.95,2116.96,2114.65,2116.64,537.7423
2026-05-18 03:00:00,2116.65,2120.95,2116.27,2120.95,1093.6351
2026-05-18 03:05:00,2120.95,2123.21,2120.51,2122.82,568.4767
2026-05-18 03:10:00,2122.81,2123.91,2117.92,2118.07,753.6726
2026-05-18 03:15:00,2118.07,2120.39,2117.94,2118.7,446.8486
2026-05-18 03:20:00,2118.7,2120.77,2117.56,2120.44,612.5114
2026-05-18 03:25:00,2120.44,2121.18,2118.58,2119.95,724.0654
2026-05-18 03:30:00,2119.95,2119.96,2115.89,2118.26,672.2158
2026-05-18 03:35:00,2118.26,2119.71,2117.41,2118.69,608.907
2026-05-18 03:40:00,2118.69,2121.85,2118.03,2121.09,581.4754
2026-05-18 03:45:00,2121.09,2121.65,2119.36,2120.42,682.0445
2026-05-18 03:50:00,2120.42,2120.9,2117.21,2118.04,790.3861
2026-05-18 03:55:00,2118.04,2119.37,2116.78,2118.44,441.5839
2026-05-18 04:00:00,2118.44,2120.77,2118.43,2119.73,487.5812
2026-05-18 04:05:00,2119.74,2120.52,2117.68,2119.79,1146.0543
2026-05-18 04:10:00,2119.79,2122.52,2119.21,2121.96,491.3262
2026-05-18 04:15:00,2121.96,2122.18,2120.0,2120.27,455.4237
2026-05-18 04:20:00,2120.27,2120.27,2115.06,2115.64,1393.7726
2026-05-18 04:25:00,2115.64,2116.21,2114.24,2115.78,532.5528
2026-05-18 04:30:00,2115.78,2116.95,2114.75,2116.95,636.9482
2026-05-18 04:35:00,2116.95,2118.14,2116.95,2117.9,259.1158
2026-05-18 04:40:00,2117.9,2122.06,2117.9,2122.06,361.6335
2026-05-18 04:45:00,2122.08,2124.0,2121.24,2121.49,369.9022
2026-05-18 04:50:00,2121.48,2123.29,2120.24,2123.16,295.639
2026-05-18 04:55:00,2123.17,2125.5,2122.34,2124.85,407.7667
2026-05-18 05:00:00,2124.85,2125.83,2122.61,2124.85,490.6246
2026-05-18 05:05:00,2124.85,2125.0,2123.32,2124.32,300.2611
2026-05-18 05:10:00,2124.32,2125.09,2123.37,2123.73,534.9814
2026-05-18 05:15:00,2123.73,2123.73,2119.7,2121.09,961.0566
2026-05-18 05:20:00,2121.08,2123.14,2120.89,2123.14,541.2346
2026-05-18 05:25:00,2123.14,2124.72,2122.69,2124.04,245.8238
2026-05-18 05:30:00,2124.03,2125.38,2122.79,2122.79,786.6423
2026-05-18 05:35:00,2122.79,2123.24,2121.02,2121.76,671.5564
2026-05-18 05:40:00,2121.76,2121.9,2117.61,2119.6,813.1254
2026-05-18 05:45:00,2119.6,2121.22,2119.31,2120.59,339.2985
2026-05-18 05:50:00,2120.58,2120.59,2118.86,2120.27,358.8518
2026-05-18 05:55:00,2120.27,2120.28,2117.0,2118.25,410.3212
2026-05-18 06:00:00,2118.25,2121.0,2118.03,2118.03,524.5882
2026-05-18 06:05:00,2118.02,2118.73,2113.41,2114.05,1426.8861
2026-05-18 06:10:00,2114.05,2118.86,2111.51,2118.54,1102.1568
2026-05-18 06:15:00,2118.54,2121.0,2115.63,2116.8,924.6849
2026-05-18 06:20:00,2116.8,2116.8,2110.0,2114.6,1539.1607
2026-05-18 06:25:00,2114.6,2115.57,2113.23,2113.23,715.2985
2026-05-18 06:30:00,2113.22,2115.35,2110.25,2114.98,807.3496
2026-05-18 06:35:00,2114.98,2117.97,2113.87,2113.88,572.9464
2026-05-18 06:40:00,2113.88,2117.76,2113.87,2117.76,307.9738
2026-05-18 06:45:00,2117.76,2119.45,2117.36,2119.35,457.0128
2026-05-18 06:50:00,2119.35,2119.35,2116.91,2118.01,381.5545
2026-05-18 06:55:00,2118.02,2119.99,2118.01,2119.03,289.1367
2026-05-18 07:00:00,2119.04,2121.89,2119.04,2120.14,462.5823
2026-05-18 07:05:00,2120.13,2120.66,2118.51,2118.71,230.1566
2026-05-18 07:10:00,2118.71,2118.71,2116.06,2117.6,428.2638
2026-05-18 07:15:00,2117.61,2117.61,2114.4,2114.41,410.1009
2026-05-18 07:20:00,2114.4,2114.97,2112.07,2114.3,564.4302
2026-05-18 07:25:00,2114.3,2121.26,2114.29,2120.02,815.0895
2026-05-18 07:30:00,2120.03,2123.99,2120.03,2122.27,1081.4767
2026-05-18 07:35:00,2122.26,2122.27,2118.96,2118.97,913.9036
2026-05-18 07:40:00,2118.97,2119.49,2115.43,2116.06,1267.9337
2026-05-18 07:45:00,2116.05,2120.52,2116.03,2119.37,1148.5027
2026-05-18 07:50:00,2119.37,2121.31,2118.49,2121.22,906.7138
2026-05-18 07:55:00,2121.22,2122.35,2120.62,2120.82,1566.6014
2026-05-18 08:00:00,2120.82,2123.24,2120.81,2123.24,780.5125
2026-05-18 08:05:00,2123.24,2124.05,2121.89,2122.52,671.1749
2026-05-18 08:10:00,2122.52,2122.77,2121.0,2121.15,554.3431
2026-05-18 08:15:00,2121.15,2121.9,2120.14,2120.82,633.7541
2026-05-18 08:20:00,2120.82,2122.57,2120.53,2121.72,442.4
2026-05-18 08:25:00,2121.71,2122.95,2121.13,2121.14,244.9002
2026-05-18 08:30:00,2121.14,2121.67,2118.61,2120.97,427.8366
2026-05-18 08:35:00,2120.97,2121.11,2118.0,2118.68,470.694
2026-05-18 08:40:00,2118.68,2119.27,2118.31,2118.32,400.946
2026-05-18 08:45:00,2118.31,2119.36,2117.48,2118.18,635.2911
2026-05-18 08:50:00,2118.18,2121.75,2118.18,2121.4,436.389
2026-05-18 08:55:00,2121.41,2122.01,2120.91,2121.57,631.6387
2026-05-18 09:00:00,2121.57,2121.93,2118.25,2118.51,380.1268
2026-05-18 09:05:00,2118.51,2118.52,2117.22,2117.96,334.7871
2026-05-18 09:10:00,2117.96,2118.7,2116.03,2118.32,867.3557
2026-05-18 09:15:00,2118.31,2119.58,2118.0,2118.41,264.9944
2026-05-18 09:20:00,2118.41,2119.64,2118.15,2118.67,167.1146
2026-05-18 09:25:00,2118.67,2118.68,2116.92,2117.95,236.4042
2026-05-18 09:30:00,2117.96,2117.96,2116.34,2117.95,439.6433
2026-05-18 09:35:00,2117.96,2120.34,2117.96,2119.78,285.8873
2026-05-18 09:40:00,2119.78,2120.13,2117.7,2117.7,401.5661
2026-05-18 09:45:00,2117.71,2119.08,2117.09,2118.53,324.7813
2026-05-18 09:50:00,2118.54,2118.94,2116.83,2116.84,152.7462
2026-05-18 09:55:00,2116.83,2117.13,2116.73,2116.88,407.4436
2026-05-18 10:00:00,2116.88,2117.59,2115.27,2115.61,538.199
2026-05-18 10:05:00,2115.61,2115.79,2112.65,2114.59,929.2942
2026-05-18 10:10:00,2114.59,2115.44,2113.32,2113.95,553.5356
2026-05-18 10:15:00,2113.95,2116.57,2113.63,2116.01,452.1744
2026-05-18 10:20:00,2116.01,2116.84,2114.17,2115.64,596.2094
2026-05-18 10:25:00,2115.64,2116.78,2115.63,2115.82,283.7922
2026-05-18 10:30:00,2115.82,2117.5,2114.19,2114.38,557.198
2026-05-18 10:35:00,2114.37,2115.37,2113.43,2115.16,728.4143
2026-05-18 10:40:00,2115.16,2115.58,2113.35,2114.2,556.1422
2026-05-18 10:45:00,2114.21,2117.32,2114.21,2116.58,444.2973
2026-05-18 10:50:00,2116.59,2117.32,2115.97,2116.05,522.1739
2026-05-18 10:55:00,2116.04,2116.18,2114.55,2114.55,173.5073
2026-05-18 11:00:00,2114.56,2115.01,2113.57,2114.17,928.4954
2026-05-18 11:05:00,2114.18,2114.18,2111.36,2111.42,548.2482
2026-05-18 11:10:00,2111.42,2113.59,2110.5,2113.33,484.2528
2026-05-18 11:15:00,2113.34,2115.97,2112.87,2115.43,346.2576
2026-05-18 11:20:00,2115.42,2115.42,2113.87,2114.29,737.107
2026-05-18 11:25:00,2114.3,2115.53,2114.3,2114.72,307.5472
2026-05-18 11:30:00,2114.72,2119.99,2113.22,2119.45,1241.5909
2026-05-18 11:35:00,2119.45,2129.16,2117.24,2129.11,2182.6169
2026-05-18 11:40:00,2129.1,2139.75,2127.93,2136.78,5050.1973
2026-05-18 11:45:00,2136.79,2137.55,2133.24,2135.4,2024.0255
2026-05-18 11:50:00,2135.41,2135.88,2132.15,2135.35,826.2115
2026-05-18 11:55:00,2135.35,2135.53,2133.07,2133.9,1234.1816
2026-05-18 12:00:00,2133.9,2145.37,2133.9,2138.39,5243.7901
2026-05-18 12:05:00,2138.39,2148.18,2138.38,2144.92,2508.4864
2026-05-18 12:10:00,2144.92,2145.67,2141.83,2143.91,905.239
2026-05-18 12:15:00,2143.9,2148.0,2142.11,2145.54,1912.7607
2026-05-18 12:20:00,2145.54,2150.45,2144.61,2150.19,2409.6938
2026-05-18 12:25:00,2150.19,2150.19,2144.72,2144.92,1126.6961
2026-05-18 12:30:00,2144.92,2149.57,2142.92,2149.23,1870.8251
2026-05-18 12:35:00,2149.23,2153.95,2148.52,2152.21,2314.3457
2026-05-18 12:40:00,2152.2,2155.55,2150.52,2155.02,2156.4711
2026-05-18 12:45:00,2155.03,2157.24,2151.49,2151.93,2175.9543
2026-05-18 12:50:00,2151.94,2152.61,2149.71,2150.81,1686.6101
2026-05-18 12:55:00,2150.82,2154.91,2150.07,2151.01,1312.9711
2026-05-18 13:00:00,2151.02,2151.41,2145.01,2147.1,2265.0967
2026-05-18 13:05:00,2147.1,2147.97,2145.73,2145.73,592.9745
2026-05-18 13:10:00,2145.72,2149.65,2145.33,2147.87,777.9156
2026-05-18 13:15:00,2147.88,2147.88,2144.83,2146.13,725.6666
2026-05-18 13:20:00,2146.13,2146.54,2144.63,2145.76,485.8064
2026-05-18 13:25:00,2145.76,2145.76,2142.45,2142.74,1107.482
2026-05-18 13:30:00,2142.74,2142.86,2132.84,2135.59,3438.5817
2026-05-18 13:35:00,2135.58,2137.97,2120.25,2128.8,6677.6656
2026-05-18 13:40:00,2128.81,2133.69,2121.58,2125.78,3236.7137
2026-05-18 13:45:00,2125.79,2134.18,2122.67,2131.22,2969.6473
2026-05-18 13:50:00,2131.22,2137.35,2129.6,2134.58,1614.504
2026-05-18 13:55:00,2134.58,2135.46,2129.26,2130.91,1285.801
2026-05-18 14:00:00,2130.9,2130.9,2125.06,2129.17,1601.5656
2026-05-18 14:05:00,2129.18,2130.2,2123.46,2129.6,2472.0469
2026-05-18 14:10:00,2129.59,2129.74,2123.29,2124.44,929.7269
2026-05-18 14:15:00,2124.44,2128.11,2114.94,2120.3,4036.0284
2026-05-18 14:20:00,2120.3,2123.93,2118.1,2119.35,2052.0215
2026-05-18 14:25:00,2119.34,2122.47,2116.48,2117.05,1501.3904
2026-05-18 14:30:00,2117.05,2119.0,2104.66,2106.58,4402.9481
2026-05-18 14:35:00,2106.59,2115.54,2098.01,2114.0,5155.9845
2026-05-18 14:40:00,2113.99,2115.08,2111.29,2113.71,3504.177
2026-05-18 14:45:00,2113.71,2113.79,2106.67,2111.04,2236.1274
2026-05-18 14:50:00,2111.04,2114.9,2107.85,2107.86,1494.5902
2026-05-18 14:55:00,2107.85,2111.49,2107.4,2110.32,2257.9525
2026-05-18 15:00:00,2110.32,2111.3,2095.51,2099.86,7457.0253
2026-05-18 15:05:00,2099.86,2104.55,2096.66,2099.96,3088.0279
2026-05-18 15:10:00,2099.97,2106.89,2099.34,2103.93,1905.3264
2026-05-18 15:15:00,2103.92,2103.92,2095.53,2096.82,3046.0957
2026-05-18 15:20:00,2096.81,2100.29,2095.82,2098.24,2064.413
2026-05-18 15:25:00,2098.24,2102.48,2096.66,2097.71,3792.2718
2026-05-18 15:30:00,2097.7,2102.06,2093.77,2102.06,2681.9789
2026-05-18 15:35:00,2102.06,2106.51,2102.05,2103.76,1693.8229
2026-05-18 15:40:00,2103.77,2108.75,2103.25,2107.27,1771.9869
2026-05-18 15:45:00,2107.26,2108.43,2105.81,2105.81,1199.3954
2026-05-18 15:50:00,2105.81,2108.13,2103.67,2108.12,1338.6447
2026-05-18 15:55:00,2108.13,2110.65,2106.7,2107.48,1240.2855
2026-05-18 16:00:00,2107.49,2107.95,2102.69,2102.85,1375.321
2026-05-18 16:05:00,2102.85,2104.99,2101.56,2103.7,1421.6885
2026-05-18 16:10:00,2103.7,2111.19,2103.65,2107.18,1661.3906
2026-05-18 16:15:00,2107.17,2111.0,2107.17,2108.98,854.5201
2026-05-18 16:20:00,2108.97,2110.99,2102.62,2105.29,1659.7538
2026-05-18 16:25:00,2105.3,2105.3,2092.6,2093.46,2940.0787
2026-05-18 16:30:00,2093.46,2098.87,2090.56,2095.15,3331.2004
2026-05-18 16:35:00,2095.14,2100.05,2094.87,2097.57,1150.79
2026-05-18 16:40:00,2097.58,2098.73,2096.0,2098.73,672.9673
2026-05-18 16:45:00,2098.73,2101.35,2098.12,2098.8,1242.9347
2026-05-18 16:50:00,2098.81,2100.27,2097.46,2099.73,495.4654
2026-05-18 16:55:00,2099.73,2102.27,2097.71,2097.71,1446.2339
2026-05-18 17:00:00,2097.71,2101.75,2095.33,2101.75,808.104
2026-05-18 17:05:00,2101.75,2107.85,2100.68,2103.97,1325.0913
2026-05-18 17:10:00,2103.98,2106.13,2101.5,2102.43,832.5087
2026-05-18 17:15:00,2102.42,2107.1,2102.42,2105.79,638.3941
2026-05-18 17:20:00,2105.79,2107.23,2103.95,2106.13,636.1494
2026-05-18 17:25:00,2106.12,2107.28,2103.67,2107.28,844.188
2026-05-18 17:30:00,2107.28,2107.5,2104.08,2105.04,673.5823
2026-05-18 17:35:00,2105.04,2106.31,2103.39,2105.31,302.4933
2026-05-18 17:40:00,2105.31,2108.21,2104.93,2107.45,582.552
2026-05-18 17:45:00,2107.46,2110.19,2106.97,2107.62,500.5111
2026-05-18 17:50:00,2107.62,2110.17,2107.18,2107.37,1000.8602
2026-05-18 17:55:00,2107.37,2109.34,2106.06,2108.21,2317.4119
2026-05-18 18:00:00,2108.21,2109.12,2103.72,2104.67,864.6103
2026-05-18 18:05:00,2104.67,2105.06,2101.77,2103.83,741.0673
2026-05-18 18:10:00,2103.83,2103.89,2100.42,2100.72,641.5962
2026-05-18 18:15:00,2100.72,2100.72,2094.24,2095.89,4575.9571
2026-05-18 18:20:00,2095.89,2096.52,2092.62,2093.31,1465.8061
2026-05-18 18:25:00,2093.31,2093.84,2077.23,2088.36,13773.7258
2026-05-18 18:30:00,2088.37,2092.12,2087.84,2090.85,1833.2139
2026-05-18 18:35:00,2090.85,2091.7,2087.0,2087.34,682.183
2026-05-18 18:40:00,2087.34,2089.98,2084.53,2087.16,1435.4465
2026-05-18 18:45:00,2087.17,2090.37,2084.33,2084.77,875.8281
2026-05-18 18:50:00,2084.77,2087.65,2083.77,2083.93,842.7016
2026-05-18 18:55:00,2083.92,2086.76,2079.86,2081.32,1872.4918
2026-05-18 19:00:00,2081.31,2113.55,2079.64,2108.08,9891.4271
2026-05-18 19:05:00,2108.09,2112.67,2097.16,2103.41,3717.8644
